Order Channel,Quantity,Unit Price,Customer Type,Category Group,shippingStatus,Category,Delivery Date
Mobile App,10.0,6750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-28 09:36:00
Mobile App,5.0,8500.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-28 09:36:00
Mobile App,10.0,3750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-28 09:36:00
Whatsapp,2.0,2000.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-28 09:47:00
Whatsapp,1.0,11200.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-28 09:47:00
Whatsapp,5.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-28 10:37:00
Whatsapp,5.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 10:37:00
Whatsapp,1.0,6500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 10:37:00
Mobile App,6.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-28 11:41:00
Mobile App,0.5,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 11:41:00
Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 11:41:00
Mobile App,2.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-28 11:46:00
Mobile App,1.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-28 11:46:00
Mobile App,10.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-28 12:12:00
Mobile App,1.5,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-28 12:19:00
Mobile App,2.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 12:19:00
Mobile App,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 12:19:00
Mobile App,1.0,4550.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 12:19:00
Mobile App,1.0,23680.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 12:37:00
Whatsapp,2.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-28 12:41:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-28 12:41:00
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 12:41:00
Mobile App,50.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-28 12:53:00
Mobile App,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 13:06:00
Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 13:06:00
Mobile App,0.5,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 13:06:00
Mobile App,1.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-28 13:06:00
Mobile App,5.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 15:49:00
Mobile App,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-28 15:49:00
Mobile App,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-28 15:49:00
Mobile App,1.0,11150.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-28 15:49:00
Mobile App,5.0,10650.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-28 16:31:00
Whatsapp,10.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 07:11:00
Whatsapp,1.0,7500.0,Wholesale,Breakfast & Snacks,delivered,Butter,2020-12-29 07:59:00
Whatsapp,5.0,6750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-29 07:59:00
Whatsapp,1.0,6750.0,Modern Trade,Breakfast & Snacks,delivered,Milk,2020-12-29 09:42:00
Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-29 10:17:00
Whatsapp,1.0,7500.0,General Trade,Breakfast & Snacks,delivered,Butter,2020-12-29 10:17:00
Mobile App,14.0,8800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-29 10:41:00
Mobile App,10.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-29 10:41:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-29 11:06:00
Whatsapp,5.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 11:19:00
Whatsapp,20.0,6750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-29 11:29:00
Mobile App,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 11:45:00
Mobile App,1.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 11:45:00
Mobile App,1.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 11:45:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-29 11:52:00
Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-29 11:52:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 11:52:00
Whatsapp,1.0,3300.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-29 11:52:00
Mobile App,15.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-29 12:16:00
Whatsapp,7.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-29 12:21:00
Whatsapp,4.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-29 12:21:00
Whatsapp,4.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 12:21:00
Whatsapp,3.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-29 12:21:00
Whatsapp,3.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-29 13:05:00
Whatsapp,2.0,8500.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-29 13:24:00
Whatsapp,1.0,11200.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 13:24:00
Whatsapp,1.0,9350.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 13:24:00
Whatsapp,5.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-29 14:07:00
Whatsapp,3.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-29 14:14:00
Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-29 14:15:00
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-29 14:15:00
Whatsapp,1.0,16500.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 14:19:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 14:19:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-29 14:19:00
Whatsapp,10.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 15:49:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-29 18:00:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-29 18:00:00
Whatsapp,1.0,13600.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 18:00:00
Mobile App,3.0,10650.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-29 18:29:00
Whatsapp,3.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-29 20:54:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-29 20:54:00
Whatsapp,10.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-29 20:54:00
Mobile App,4.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-30 09:18:00
Mobile App,3.0,10650.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-30 09:32:00
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-30 09:51:00
Whatsapp,2.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-30 09:51:00
Whatsapp,1.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-30 09:51:00
Mobile App,15.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-30 10:56:00
Mobile App,5.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-30 11:21:00
Mobile App,1.0,4550.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-30 11:21:00
Mobile App,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-30 11:21:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-30 11:29:00
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-30 11:29:00
Whatsapp,1.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-30 11:29:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-30 12:46:00
Whatsapp,6.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-30 12:46:00
Mobile App,5.0,4550.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-30 12:59:00
Mobile App,5.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-30 12:59:00
Whatsapp,3.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-30 13:20:00
Mobile App,10.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-30 14:10:00
Mobile App,5.0,7800.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-30 15:43:00
Whatsapp,3.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-30 17:09:00
Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-30 17:09:00
Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-30 17:09:00
Mobile App,5.0,2080.0,Wholesale,Breakfast & Snacks,delivered,Yoghurt,2020-12-30 18:44:00
Mobile App,2.0,10650.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-30 18:44:00
Mobile App,1.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-31 08:03:00
Mobile App,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 10:15:00
Mobile App,2.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-31 10:15:00
Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 10:15:00
Mobile App,2.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 10:55:00
Whatsapp,2.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 10:57:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 10:57:00
Whatsapp,2.0,1050.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-31 10:57:00
Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 10:57:00
Whatsapp,1.0,4550.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 10:57:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 10:57:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 12:01:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-31 12:01:00
Whatsapp,1.0,13600.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-31 12:01:00
Mobile App,5.0,10650.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-31 12:41:00
Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 14:38:00
Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 14:38:00
Whatsapp,1.0,9100.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 14:38:00
Whatsapp,1.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-31 14:38:00
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-31 16:51:00
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 16:51:00
Whatsapp,2.0,4550.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 16:51:00
Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 17:20:00
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 17:20:00
Whatsapp,2.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-31 17:20:00
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-31 17:20:00
Mobile App,5.0,10650.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-31 20:15:00
Whatsapp,2.0,7450.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2021-01-01 08:21:00
Whatsapp,2.0,8500.0,Wholesale,Breakfast & Snacks,delivered,Milk,2021-01-01 08:21:00
Whatsapp,10.0,2080.0,Wholesale,Breakfast & Snacks,delivered,Yoghurt,2021-01-01 08:21:00
Whatsapp,10.0,9050.0,Wholesale,Breakfast & Snacks,delivered,Chocolate Beverage,2021-01-01 08:21:00
Whatsapp,5.0,6750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2021-01-04 08:31:00
Mobile App,20.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2021-01-04 10:03:00
Mobile App,2.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2021-01-04 10:39:00
Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2021-01-04 10:39:00
Mobile App,4.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2021-01-04 11:41:00
Mobile App,70.0,3750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2021-01-04 13:21:00
Mobile App,25.0,4550.0,Wholesale,Breakfast & Snacks,delivered,Milk,2021-01-04 13:21:00
Mobile App,3.0,10650.0,Wholesale,Breakfast & Snacks,delivered,Milk,2021-01-04 13:21:00
Mobile App,3.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2021-01-04 13:38:00
Mobile App,10.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2021-01-04 15:02:00
Whatsapp,5.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2021-01-04 18:38:00
Whatsapp,2.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2021-01-04 19:58:00
Whatsapp,1.0,9150.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Whatsapp,2.0,1860.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,5.0,7050.0,Wholesale,Breakfast & Snacks,cancelled,Cereal,0.03529411764705882
Mobile App,2.0,10050.0,Wholesale,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Mobile App,5.0,10650.0,Wholesale,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,5.0,3750.0,Wholesale,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,1.0,11300.0,Modern Trade,Breakfast & Snacks,cancelled,Butter,0.03529411764705882
Mobile App,1.0,11200.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,cancelled,Spreads,0.03529411764705882
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,cancelled,Spreads,0.03529411764705882
Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,2080.0,General Trade,Breakfast & Snacks,cancelled,Yoghurt,0.03529411764705882
Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Mobile App,1.0,11150.0,Modern Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Mobile App,1.0,9120.0,Modern Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Mobile App,1.0,7800.0,Modern Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,1.0,11300.0,General Trade,Breakfast & Snacks,cancelled,Butter,0.03529411764705882
Mobile App,2.0,2780.0,General Trade,Breakfast & Snacks,cancelled,Yoghurt,0.03529411764705882
Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,1.0,6750.0,Modern Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,1.0,2780.0,Modern Trade,Breakfast & Snacks,cancelled,Yoghurt,0.03529411764705882
Mobile App,5.0,5100.0,Wholesale,Breakfast & Snacks,cancelled,Cereal,0.03529411764705882
Mobile App,4.25,7450.0,General Trade,Breakfast & Snacks,cancelled,Cereal,0.03529411764705882
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,2.0,11200.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Whatsapp,10.0,4550.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,50.0,2080.0,General Trade,Breakfast & Snacks,cancelled,Yoghurt,0.03529411764705882
Whatsapp,15.0,2080.0,Wholesale,Breakfast & Snacks,cancelled,Yoghurt,0.03529411764705882
Whatsapp,15.0,2080.0,Wholesale,Breakfast & Snacks,cancelled,Yoghurt,0.03529411764705882
Whatsapp,2.0,7450.0,Wholesale,Breakfast & Snacks,cancelled,Cereal,0.03529411764705882
Whatsapp,3.0,1500.0,General Trade,Breakfast & Snacks,cancelled,Spreads,0.03529411764705882
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,cancelled,Spreads,0.03529411764705882
Whatsapp,2.0,3000.0,General Trade,Breakfast & Snacks,cancelled,Confectionary,0.03529411764705882
Whatsapp,3.0,9120.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,cancelled,Cereal,0.03529411764705882
Whatsapp,3.0,4200.0,General Trade,Breakfast & Snacks,cancelled,Yoghurt,0.03529411764705882
Whatsapp,1.0,5900.0,Wholesale,Breakfast & Snacks,cancelled,Cereal,0.03529411764705882
Mobile App,1.0,3000.0,General Trade,Breakfast & Snacks,cancelled,Confectionary,0.03529411764705882
Mobile App,0.25,4200.0,General Trade,Breakfast & Snacks,cancelled,Sugar,0.03529411764705882
Mobile App,1.0,3000.0,General Trade,Breakfast & Snacks,cancelled,Confectionary,0.03529411764705882
Mobile App,0.5,7050.0,General Trade,Breakfast & Snacks,cancelled,Cereal,0.03529411764705882
Mobile App,1.0,6750.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,0.5,10650.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,3180.0,General Trade,Breakfast & Snacks,cancelled,Yoghurt,0.03529411764705882
Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,cancelled,Cereal,0.03529411764705882
Mobile App,5.0,6750.0,Wholesale,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,0.5,8500.0,Modern Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,10.0,6750.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,5.0,9120.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Mobile App,0.5,3000.0,General Trade,Breakfast & Snacks,cancelled,Confectionary,0.03529411764705882
Mobile App,0.5,3000.0,General Trade,Breakfast & Snacks,cancelled,Confectionary,0.03529411764705882
Mobile App,1.0,2780.0,General Trade,Breakfast & Snacks,cancelled,Yoghurt,0.03529411764705882
Mobile App,0.5,11150.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Mobile App,0.5,9050.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,0.5,9120.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Mobile App,1.0,2780.0,General Trade,Breakfast & Snacks,cancelled,Yoghurt,0.03529411764705882
Mobile App,1.0,9120.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,1.0,9050.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Mobile App,6.0,9120.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Mobile App,2.0,6750.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Mobile App,10.0,3750.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,6.0,9200.0,Modern Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Whatsapp,1.0,9120.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Whatsapp,1.0,4400.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,3680.0,General Trade,Breakfast & Snacks,cancelled,Biscuits,0.03529411764705882
Whatsapp,2.0,6750.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,19170.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,11000.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,cancelled,Spreads,0.03529411764705882
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,cancelled,Spreads,0.03529411764705882
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,cancelled,Spreads,0.03529411764705882
Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,9350.0,General Trade,Breakfast & Snacks,cancelled,Chocolate Beverage,0.03529411764705882
Whatsapp,1.0,2000.0,General Trade,Breakfast & Snacks,cancelled,Cereal,0.03529411764705882
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,cancelled,Spreads,0.03529411764705882
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,cancelled,Spreads,0.03529411764705882
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,cancelled,Spreads,0.03529411764705882
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,cancelled,Spreads,0.03529411764705882
Whatsapp,5.0,10650.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,cancelled,Spreads,0.03529411764705882
Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,cancelled,Spreads,0.03529411764705882
Whatsapp,1.0,23680.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,3.0,10650.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,3300.0,General Trade,Breakfast & Snacks,cancelled,Biscuits,0.03529411764705882
Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,cancelled,Confectionary,0.03529411764705882
Whatsapp,1.0,4550.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,cancelled,Milk,0.03529411764705882
Whatsapp,4.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-02 07:51:00
Whatsapp,1.0,9600.0,General Trade,Food,delivered,Spices,2020-12-02 07:51:00
Whatsapp,5.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-02 07:51:00
Whatsapp,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-02 11:01:00
Whatsapp,1.0,4050.0,General Trade,Food,delivered,Processed Food,2020-12-02 13:18:00
Whatsapp,20.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-02 14:03:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-02 16:08:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-02 16:08:00
Whatsapp,1.0,3800.0,General Trade,Food,delivered,Processed Food,2020-12-02 18:51:00
Whatsapp,1.0,4700.0,Wholesale,Food,delivered,Processed Food,2020-12-03 11:19:00
Whatsapp,1.0,10200.0,Wholesale,Food,delivered,Culinary,2020-12-03 11:19:00
Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-03 11:58:00
Whatsapp,2.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-03 11:58:00
Whatsapp,2.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-03 12:23:00
Whatsapp,2.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-03 12:23:00
Whatsapp,2.0,4050.0,General Trade,Food,delivered,Processed Food,2020-12-03 12:41:00
Mobile App,5.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-03 15:59:00
Mobile App,1.0,9600.0,General Trade,Food,delivered,Spices,2020-12-03 15:59:00
Whatsapp,3.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-03 16:19:00
Whatsapp,1.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-03 16:19:00
Whatsapp,4.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-04 10:23:00
Whatsapp,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-04 11:05:00
Mobile App,3.0,4250.0,General Trade,Food,delivered,Processed Food,2020-12-04 11:43:00
Mobile App,1.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-04 11:43:00
Whatsapp,1.0,9600.0,General Trade,Food,delivered,Spices,2020-12-04 13:27:00
Whatsapp,1.0,3930.0,General Trade,Food,delivered,Processed Food,2020-12-04 13:27:00
Whatsapp,1.0,4100.0,General Trade,Food,delivered,Culinary,2020-12-04 13:27:00
Whatsapp,2.0,4600.0,General Trade,Food,delivered,Processed Food,2020-12-04 13:27:00
